listing_url,title,stock_type,price,location,km_driven,fuel_type,transmission,reg_state,other_specs
https://www.cars24.com/buy-used-maruti-swift-2017-cars-hyderabad-10287071177/,2017 Maruti Swift,Cars24 Owned Stock,₹3.91 lakh,"Upperpally, Attapur, Hyderabad","97,134 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-hyundai-venue-2021-cars-hyderabad-19245996107/,2021 Hyundai VENUE,Cars24 Owned Stock,₹8.04 lakh,"Uppal, Hyderabad","85,964 km",Diesel,Manual,TS-03,[]
https://www.cars24.com/buy-used-maruti-ciaz-2021-cars-hyderabad-10439474110/,2021 Maruti Ciaz,Cars24 Owned Stock,₹7.27 lakh,"Kompally, Hyderabad","42,209 km",Petrol,,TS-09,['Auto']
https://www.cars24.com/buy-used-mahindra-thar-2023-cars-hyderabad-10418779172/,2023 Mahindra Thar,Cars24 Owned Stock,₹10.65 lakh,"Bachupally, Hyderabad","32,575 km",Diesel,Manual,TG-21,[]
https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-hyderabad-10426697187/,2016 Maruti Ciaz,Cars24 Owned Stock,₹5.09 lakh,"Uppal, Hyderabad","65,243 km",Petrol,,TS-09,['Auto']
https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-hyderabad-10410097105/,2015 Hyundai Xcent,Cars24 Owned Stock,₹3.00 lakh,"Uppal, Hyderabad","1,01,875 km",Petrol,Manual,TS-09,[]
https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-hyderabad-10493998122/,2013 Maruti Wagon R 1.0,Cars24 Owned Stock,₹2.19 lakh,"Kompally, Hyderabad","56,923 km",Petrol,Manual,AP-28,[]
https://www.cars24.com/buy-used-hyundai-i20-2013-cars-hyderabad-10469174174/,2013 Hyundai i20,Cars24 Owned Stock,₹2.75 lakh,"Kompally, Hyderabad","1,46,594 km",Diesel,Manual,AP-28,[]
https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-hyderabad-10418171196/,2019 Maruti S PRESSO,Cars24 Owned Stock,₹3.04 lakh,"Kompally, Hyderabad","47,434 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-ford-new-figo-2015-cars-hyderabad-10414971177/,2015 Ford New Figo,Cars24 Owned Stock,₹3.38 lakh,"Uppal, Hyderabad","1,31,899 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-hyderabad-10484376191/,2017 Maruti Alto K10,Cars24 Owned Stock,₹2.50 lakh,"Uppal, Hyderabad","22,958 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-hyderabad-10479878119/,2016 Maruti Alto K10,Cars24 Owned Stock,₹2.45 lakh,"Kompally, Hyderabad","81,582 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-mg-hector-2019-cars-hyderabad-10445377152/,2019 MG HECTOR,Cars24 Owned Stock,₹9.35 lakh,"Upperpally, Attapur, Hyderabad","1,29,377 km",Diesel,Manual,TS-19,[]
https://www.cars24.com/buy-used-nissan-magnite-2023-cars-hyderabad-10405398178/,2023 Nissan MAGNITE,Cars24 Owned Stock,₹7.00 lakh,"Bachupally, Hyderabad","19,301 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-tata-tiago-2025-cars-hyderabad-10426297162/,2025 Tata Tiago,Cars24 Owned Stock,₹5.97 lakh,"Upperpally, Attapur, Hyderabad","16,589 km",Petrol,,TG-07,['Auto']
https://www.cars24.com/buy-used-volkswagen-vento-2017-cars-hyderabad-10482371119/,2017 Volkswagen Vento,Cars24 Owned Stock,₹4.90 lakh,"Kompally, Hyderabad","1,04,089 km",Petrol,,TS-09,['Auto']
https://www.cars24.com/buy-used-tata-bolt-2016-cars-hyderabad-10483497163/,2016 Tata Bolt,Cars24 Owned Stock,₹2.95 lakh,"Kompally, Hyderabad","1,49,359 km",Diesel,Manual,TS-10,[]
https://www.cars24.com/buy-used-tata-tiago-2022-cars-hyderabad-10447479199/,2022 Tata Tiago,Cars24 Owned Stock,₹4.98 lakh,"Bachupally, Hyderabad","62,477 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-tata-tiago-2019-cars-hyderabad-10442270150/,2019 Tata Tiago,Cars24 Owned Stock,₹4.44 lakh,"Uppal, Hyderabad","85,297 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-mahindra-bolero-2023-cars-hyderabad-10464471193/,2023 Mahindra Bolero,Cars24 Owned Stock,₹7.35 lakh,"Upperpally, Attapur, Hyderabad","51,727 km",Diesel,Manual,TS-09,[]
https://www.cars24.com/buy-used-honda-city-2020-cars-hyderabad-10443674192/,2020 Honda City,Cars24 Owned Stock,₹8.13 lakh,"Kompally, Hyderabad","74,958 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-hyderabad-10480890159/,2022 Skoda KUSHAQ,Cars24 Owned Stock,₹7.11 lakh,"Bachupally, Hyderabad","97,794 km",Petrol,Manual,TS-09,[]
https://www.cars24.com/buy-used-hyundai-verna-2018-cars-hyderabad-10243779192/,2018 Hyundai Verna,Cars24 Owned Stock,₹7.79 lakh,"Uppal, Hyderabad","79,881 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-hyderabad-10440876111/,2018 Maruti Wagon R 1.0,Cars24 Owned Stock,₹3.67 lakh,"Upperpally, Attapur, Hyderabad","67,406 km",Petrol,,TS-05,['Auto']
https://www.cars24.com/buy-used-mahindra-bolero-2014-cars-hyderabad-10498893160/,2014 Mahindra Bolero,Cars24 Owned Stock,₹4.32 lakh,"Upperpally, Attapur, Hyderabad","83,901 km",Diesel,Manual,TS-09,[]
https://www.cars24.com/buy-used-maruti-ciaz-2021-cars-hyderabad-10469576155/,2021 Maruti Ciaz,Cars24 Owned Stock,₹6.50 lakh,"Bachupally, Hyderabad","1,35,008 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-s-presso-2023-cars-hyderabad-10460299139/,2023 Maruti S PRESSO,Cars24 Owned Stock,₹3.45 lakh,"Bachupally, Hyderabad","42,112 km",Petrol,Manual,TS-15,[]
https://www.cars24.com/buy-used-hyundai-eon-2014-cars-hyderabad-10484174199/,2014 Hyundai Eon,Cars24 Owned Stock,₹2.19 lakh,"Uppal, Hyderabad","39,876 km",Petrol,Manual,AP-10,[]
https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-hyderabad-10492070153/,2014 Maruti Alto K10,Cars24 Owned Stock,₹2.63 lakh,"Kompally, Hyderabad","54,343 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-kia-seltos-2020-cars-hyderabad-10489972178/,2020 KIA SELTOS,Cars24 Owned Stock,₹9.80 lakh,"Bachupally, Hyderabad","93,363 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-hyderabad-10489196164/,2016 Maruti Alto K10,Cars24 Owned Stock,₹2.45 lakh,"Bachupally, Hyderabad","78,252 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-ford-new-figo-2018-cars-hyderabad-10452977158/,2018 Ford New Figo,Cars24 Owned Stock,₹4.11 lakh,"Kompally, Hyderabad","71,469 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-hyundai-eon-2018-cars-hyderabad-10423773173/,2018 Hyundai Eon,Cars24 Owned Stock,₹2.49 lakh,"Uppal, Hyderabad","1,02,544 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-mg-hector-2021-cars-hyderabad-10425179179/,2021 MG HECTOR,Cars24 Owned Stock,₹9.99 lakh,"Kompally, Hyderabad","1,44,620 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-hyundai-alcazar-2022-cars-hyderabad-10439395109/,2022 Hyundai ALCAZAR,Cars24 Owned Stock,₹13.54 lakh,"Bachupally, Hyderabad","28,636 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-nissan-magnite-2022-cars-hyderabad-10438090164/,2022 Nissan MAGNITE,Cars24 Owned Stock,₹5.60 lakh,"Kompally, Hyderabad","74,360 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-renault-triber-2019-cars-hyderabad-10498499100/,2019 Renault TRIBER,Cars24 Owned Stock,₹4.63 lakh,"Bachupally, Hyderabad","34,503 km",Petrol,Manual,TS-13,[]
https://www.cars24.com/buy-used-renault-triber-2023-cars-hyderabad-10484179154/,2023 Renault TRIBER,Cars24 Owned Stock,₹5.15 lakh,"Bachupally, Hyderabad","29,151 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-volkswagen-vento-2021-cars-hyderabad-10404476151/,2021 Volkswagen Vento,Cars24 Owned Stock,₹7.66 lakh,"Upperpally, Attapur, Hyderabad","1,13,511 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-alto-2021-cars-hyderabad-10473298148/,2021 Maruti Alto,Cars24 Owned Stock,₹2.88 lakh,"Kompally, Hyderabad","20,792 km",Petrol,Manual,TS-13,[]
https://www.cars24.com/buy-used-toyota-corolla-altis-2017-cars-hyderabad-10480499185/,2017 Toyota Corolla Altis,Cars24 Owned Stock,₹7.13 lakh,"Kompally, Hyderabad","1,41,572 km",Diesel,Manual,TS-11,[]
https://www.cars24.com/buy-used-tata-tiago-2019-cars-hyderabad-10452677157/,2019 Tata Tiago,Cars24 Owned Stock,₹3.99 lakh,"Upperpally, Attapur, Hyderabad","75,767 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-honda-city-2017-cars-hyderabad-10482672152/,2017 Honda City,Cars24 Owned Stock,₹5.16 lakh,"Kompally, Hyderabad","76,049 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-honda-city-2017-cars-hyderabad-10491078152/,2017 Honda City,Cars24 Owned Stock,₹6.47 lakh,"Uppal, Hyderabad","53,393 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-ignis-2020-cars-hyderabad-10488971158/,2020 Maruti IGNIS,Cars24 Owned Stock,₹5.31 lakh,"Kompally, Hyderabad","28,366 km",Petrol,Manual,TS-09,[]
https://www.cars24.com/buy-used-hyundai-new-santro-2021-cars-hyderabad-10419879114/,2021 Hyundai NEW SANTRO,Cars24 Owned Stock,₹4.51 lakh,"Bachupally, Hyderabad","28,675 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-hyderabad-10426479177/,2018 Maruti Ciaz,Cars24 Owned Stock,₹5.93 lakh,"Bachupally, Hyderabad","97,230 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-mahindra-bolero-2016-cars-hyderabad-10414191116/,2016 Mahindra Bolero,Cars24 Owned Stock,₹4.12 lakh,"Kompally, Hyderabad","98,151 km",Diesel,Manual,TS-09,[]
https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-hyderabad-10474076194/,2022 Skoda KUSHAQ,Cars24 Owned Stock,₹9.35 lakh,"GVK One Mall, Banjara Hills, Hyderabad, Telangana","49,576 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-hyundai-eon-2015-cars-hyderabad-10443176110/,2015 Hyundai Eon,Cars24 Owned Stock,₹1.77 lakh,"GVK One Mall, Banjara Hills, Hyderabad, Telangana","1,04,045 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-hyderabad-10462696199/,2015 Maruti Alto K10,Cars24 Owned Stock,₹2.19 lakh,"Kompally, Hyderabad","61,631 km",Petrol,,TS-09,['Auto']
https://www.cars24.com/buy-used-ford-new-figo-2015-cars-hyderabad-10409994149/,2015 Ford New Figo,Cars24 Owned Stock,₹3.29 lakh,"Bachupally, Hyderabad","1,01,193 km",Diesel,Manual,TS-10,[]
https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-hyderabad-10413197146/,2016 Maruti Wagon R 1.0,Cars24 Owned Stock,₹2.46 lakh,"Kompally, Hyderabad","1,13,086 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-mg-hector-2019-cars-hyderabad-10423470193/,2019 MG HECTOR,Cars24 Owned Stock,₹9.27 lakh,"Bachupally, Hyderabad","55,838 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-hyundai-alcazar-2022-cars-hyderabad-10476271152/,2022 Hyundai ALCAZAR,Cars24 Owned Stock,₹15.75 lakh,"Kompally, Hyderabad","39,420 km",Diesel,,TS-02,['Auto']
https://www.cars24.com/buy-used-toyota-urban-cruiser-2021-cars-hyderabad-10414477193/,2021 Toyota URBAN CRUISER,Cars24 Owned Stock,₹7.01 lakh,"Upperpally, Attapur, Hyderabad","1,14,755 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-tata-nano-2014-cars-hyderabad-10479979116/,2014 Tata Nano,Cars24 Owned Stock,₹1.44 lakh,"Bachupally, Hyderabad","56,820 km",Petrol,Manual,,['TS-O9']
https://www.cars24.com/buy-used-nissan-magnite-2024-cars-hyderabad-10475074110/,2024 Nissan MAGNITE,Cars24 Owned Stock,₹8.99 lakh,"Kompally, Hyderabad","45,642 km",Petrol,,TG-07,['Auto']
https://www.cars24.com/buy-used-maruti-xl6-2021-cars-hyderabad-10420576190/,2021 Maruti XL6,Cars24 Owned Stock,₹7.70 lakh,"Uppal, Hyderabad","1,14,151 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-tata-altroz-2022-cars-hyderabad-10484294148/,2022 Tata ALTROZ,Cars24 Owned Stock,₹6.50 lakh,"Kompally, Hyderabad","23,988 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-tata-altroz-2024-cars-hyderabad-10467079119/,2024 Tata ALTROZ,Cars24 Owned Stock,₹7.74 lakh,"Uppal, Hyderabad","29,349 km",Diesel,Manual,TG-08,[]
https://www.cars24.com/buy-used-honda-city-2021-cars-hyderabad-10498876176/,2021 Honda City,Cars24 Owned Stock,₹8.12 lakh,"Kompally, Hyderabad","1,20,704 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2022-cars-hyderabad-10484177159/,2022 Hyundai GRAND I10 NIOS,Cars24 Owned Stock,₹5.92 lakh,"Kompally, Hyderabad","44,497 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-hyderabad-10438367760/,2014 Maruti Wagon R 1.0,Cars24 Owned Stock,₹2.49 lakh,"Kompally, Hyderabad","93,823 km",CNG,Manual,TS-10,[]
https://www.cars24.com/buy-used-hyundai-new-santro-2022-cars-hyderabad-10405897164/,2022 Hyundai NEW SANTRO,Cars24 Owned Stock,₹3.58 lakh,"Uppal, Hyderabad","77,265 km",Petrol,Manual,TS-04,[]
https://www.cars24.com/buy-used-maruti-eeco-2017-cars-hyderabad-10409770174/,2017 Maruti Eeco,Cars24 Owned Stock,₹2.59 lakh,"Kompally, Hyderabad","1,25,143 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-hyderabad-10427079173/,2019 Hyundai NEW SANTRO,Cars24 Owned Stock,₹4.13 lakh,"Bachupally, Hyderabad","59,012 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-alto-2019-cars-hyderabad-10442298135/,2019 Maruti Alto,Cars24 Owned Stock,₹2.67 lakh,"Upperpally, Attapur, Hyderabad","58,465 km",Petrol,Manual,TS-34,[]
https://www.cars24.com/buy-used-kia-seltos-2022-cars-hyderabad-10453976158/,2022 KIA SELTOS,Cars24 Owned Stock,₹10.95 lakh,"Uppal, Hyderabad","82,654 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-hyderabad-10401292134/,2017 Maruti Ciaz,Cars24 Owned Stock,₹5.47 lakh,"Kompally, Hyderabad","1,04,344 km",Diesel,Manual,TS-09,[]
https://www.cars24.com/buy-used-ford-figo-2013-cars-hyderabad-10423498112/,2013 Ford Figo,Cars24 Owned Stock,₹2.39 lakh,"Uppal, Hyderabad","92,311 km",Diesel,Manual,AP-10,[]
https://www.cars24.com/buy-used-mg-hector-2019-cars-hyderabad-10499892133/,2019 MG HECTOR,Cars24 Owned Stock,₹9.58 lakh,"Kompally, Hyderabad","42,795 km",Diesel,Manual,TS-13,[]
https://www.cars24.com/buy-used-hyundai-alcazar-2022-cars-hyderabad-10405278156/,2022 Hyundai ALCAZAR,Cars24 Owned Stock,₹12.90 lakh,"Upperpally, Attapur, Hyderabad","1,42,743 km",Diesel,,TS-07,['Auto']
https://www.cars24.com/buy-used-toyota-urban-cruiser-2022-cars-hyderabad-10458970186/,2022 Toyota URBAN CRUISER,Cars24 Owned Stock,₹8.10 lakh,"Uppal, Hyderabad","55,973 km",Petrol,,TS-09,['Auto']
https://www.cars24.com/buy-used-renault-triber-2022-cars-hyderabad-10451070195/,2022 Renault TRIBER,Cars24 Owned Stock,₹5.10 lakh,"Kompally, Hyderabad","62,959 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-renault-kwid-2017-cars-hyderabad-10467179155/,2017 Renault Kwid,Cars24 Owned Stock,₹2.34 lakh,"Bachupally, Hyderabad","89,855 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-nissan-sunny-2017-cars-hyderabad-10481872155/,2017 Nissan Sunny,Cars24 Owned Stock,₹5.09 lakh,"Kompally, Hyderabad","53,359 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-maruti-s-cross-2021-cars-hyderabad-10450196134/,2021 Maruti S Cross,Cars24 Owned Stock,₹6.63 lakh,"Bachupally, Hyderabad","56,324 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-honda-city-2018-cars-hyderabad-10425992104/,2018 Honda City,Cars24 Owned Stock,₹5.48 lakh,"Kompally, Hyderabad","74,104 km",Petrol,Manual,AP-31,[]
https://www.cars24.com/buy-used-tata-altroz-2022-cars-hyderabad-10459576189/,2022 Tata ALTROZ,Cars24 Owned Stock,₹6.77 lakh,"Upperpally, Attapur, Hyderabad","83,799 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-hyderabad-10447593141/,2017 Mahindra TUV300,Cars24 Owned Stock,₹5.44 lakh,"Kompally, Hyderabad","71,238 km",Diesel,Manual,TS-09,[]
https://www.cars24.com/buy-used-honda-city-2016-cars-hyderabad-10437094112/,2016 Honda City,Cars24 Owned Stock,₹4.61 lakh,"Kompally, Hyderabad","96,672 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-maruti-ciaz-2014-cars-hyderabad-10461976155/,2014 Maruti Ciaz,Cars24 Owned Stock,₹3.95 lakh,"Kompally, Hyderabad","1,03,376 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-mahindra-xuv300-2023-cars-hyderabad-10439775180/,2023 Mahindra XUV300,Cars24 Owned Stock,₹8.18 lakh,"GVK One Mall, Banjara Hills, Hyderabad, Telangana","16,104 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-hyundai-new-elantra-2014-cars-hyderabad-10429272159/,2014 Hyundai New Elantra,Cars24 Owned Stock,₹5.97 lakh,"Bachupally, Hyderabad","63,142 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-maruti-brezza-2023-cars-hyderabad-10472875199/,2023 Maruti BREZZA,Cars24 Owned Stock,₹9.17 lakh,"Kompally, Hyderabad","43,560 km",Petrol,Manual,TS-30,[]
https://www.cars24.com/buy-used-maruti-alto-2023-cars-hyderabad-10466579197/,2023 Maruti Alto,Cars24 Owned Stock,₹3.30 lakh,"Uppal, Hyderabad","31,603 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-hyundai-new-santro-2021-cars-hyderabad-10478173175/,2021 Hyundai NEW SANTRO,Cars24 Owned Stock,₹4.31 lakh,"Kompally, Hyderabad","28,547 km",Petrol,,AP-39,['Auto']
https://www.cars24.com/buy-used-skoda-kushaq-2021-cars-hyderabad-10442592177/,2021 Skoda KUSHAQ,Cars24 Owned Stock,₹10.35 lakh,"Kompally, Hyderabad","59,636 km",Petrol,,TS-09,['Auto']
https://www.cars24.com/buy-used-hyundai-tucson-2020-cars-hyderabad-10455973111/,2020 Hyundai Tucson,Cars24 Owned Stock,₹12.02 lakh,"Upperpally, Attapur, Hyderabad","1,40,820 km",Diesel,,TS-07,['Auto']
https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-hyderabad-10296099144/,2014 Hyundai Grand i10,Cars24 Owned Stock,₹3.12 lakh,"Kompally, Hyderabad","1,08,951 km",Petrol,Manual,AP-02,[]
https://www.cars24.com/buy-used-kia-seltos-2020-cars-hyderabad-10491596125/,2020 KIA SELTOS,Cars24 Owned Stock,₹9.84 lakh,"Uppal, Hyderabad","1,00,846 km",Diesel,,TS-10,['Auto']
https://www.cars24.com/buy-used-mg-hector-2021-cars-hyderabad-10454694113/,2021 MG HECTOR,Cars24 Owned Stock,₹9.13 lakh,"Kompally, Hyderabad","73,444 km",Petrol,Manual,TS-02,[]
https://www.cars24.com/buy-used-hyundai-tucson-2019-cars-hyderabad-10427876117/,2019 Hyundai Tucson,Cars24 Owned Stock,₹12.00 lakh,"Uppal, Hyderabad","1,14,846 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-kia-sonet-2022-cars-hyderabad-10473695106/,2022 KIA SONET,Cars24 Owned Stock,₹8.10 lakh,"Bachupally, Hyderabad","69,630 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-hyderabad-10487799119/,2021 Maruti New Wagon-R,Cars24 Owned Stock,₹4.55 lakh,"Bachupally, Hyderabad","93,535 km",Petrol,,TS-12,['Auto']
https://www.cars24.com/buy-used-kia-carens-2023-cars-hyderabad-10406392162/,2023 KIA CARENS,Cars24 Owned Stock,₹10.73 lakh,"Uppal, Hyderabad","11,987 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-nissan-sunny-2018-cars-hyderabad-10408897133/,2018 Nissan Sunny,Cars24 Owned Stock,₹4.09 lakh,"Kompally, Hyderabad","1,11,831 km",Diesel,Manual,TS-11,[]
https://www.cars24.com/buy-used-maruti-s-cross-2020-cars-hyderabad-10415777157/,2020 Maruti S Cross,Cars24 Owned Stock,₹6.99 lakh,"Bachupally, Hyderabad","84,017 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-mahindra-xuv300-2021-cars-hyderabad-10404074110/,2021 Mahindra XUV300,Cars24 Owned Stock,₹7.66 lakh,"Kompally, Hyderabad","1,23,050 km",Diesel,,TS-07,['Auto']
https://www.cars24.com/buy-used-tata-altroz-2023-cars-hyderabad-10468278190/,2023 Tata ALTROZ,Cars24 Owned Stock,₹7.51 lakh,"Upperpally, Attapur, Hyderabad","19,695 km",CNG,Manual,TS-09,[]
https://www.cars24.com/buy-used-mahindra-xuv300-2019-cars-hyderabad-10411998128/,2019 Mahindra XUV300,Cars24 Owned Stock,₹7.24 lakh,"Bachupally, Hyderabad","73,135 km",Diesel,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-xl6-2021-cars-hyderabad-10450171151/,2021 Maruti XL6,Cars24 Owned Stock,₹8.77 lakh,"Bachupally, Hyderabad","76,112 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-hyundai-i10-2016-cars-hyderabad-10490179177/,2016 Hyundai i10,Cars24 Owned Stock,₹3.03 lakh,"Uppal, Hyderabad","59,754 km",Petrol,Manual,TS-09,[]
https://www.cars24.com/buy-used-maruti-brezza-2023-cars-hyderabad-10469879190/,2023 Maruti BREZZA,Cars24 Owned Stock,₹8.51 lakh,"GVK One Mall, Banjara Hills, Hyderabad, Telangana","73,681 km",Petrol,Manual,TS-03,[]
https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-hyderabad-10467095140/,2019 Hyundai GRAND I10 NIOS,Cars24 Owned Stock,₹3.98 lakh,"Bachupally, Hyderabad","1,26,925 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-alto-2022-cars-hyderabad-10439773156/,2022 Maruti Alto,Cars24 Owned Stock,₹3.14 lakh,"GVK One Mall, Banjara Hills, Hyderabad, Telangana","29,408 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-hyundai-i20-2014-cars-hyderabad-10200098157/,2014 Hyundai i20,Cars24 Owned Stock,₹3.33 lakh,"GVK One Mall, Banjara Hills, Hyderabad, Telangana","72,657 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-nissan-micra-active-2016-cars-hyderabad-10406699131/,2016 Nissan Micra Active,Cars24 Owned Stock,₹2.42 lakh,"Upperpally, Attapur, Hyderabad","1,09,038 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-hyderabad-10418474171/,2021 Maruti New Wagon-R,Cars24 Owned Stock,₹4.07 lakh,"Kompally, Hyderabad","1,33,621 km",Petrol,Manual,TS-24,[]
https://www.cars24.com/buy-used-kia-seltos-2023-cars-hyderabad-10447673180/,2023 KIA SELTOS,Cars24 Owned Stock,₹15.20 lakh,"Bachupally, Hyderabad","43,750 km",Petrol,,TS-11,['Auto']
https://www.cars24.com/buy-used-maruti-ignis-2018-cars-hyderabad-10454666749/,2018 Maruti IGNIS,Cars24 Owned Stock,₹3.97 lakh,"Bachupally, Hyderabad","77,110 km",Petrol,,TS-12,['Auto']
https://www.cars24.com/buy-used-mg-hector-2022-cars-hyderabad-10432178170/,2022 MG HECTOR,Cars24 Owned Stock,₹11.23 lakh,"Kompally, Hyderabad","50,823 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-hyderabad-10450695135/,2022 Skoda KUSHAQ,Cars24 Owned Stock,₹8.89 lakh,"Bachupally, Hyderabad","1,12,171 km",Petrol,,TS-10,['Auto']
https://www.cars24.com/buy-used-hyundai-tucson-2023-cars-hyderabad-10426891123/,2023 Hyundai Tucson,Cars24 Owned Stock,₹25.52 lakh,"Upperpally, Attapur, Hyderabad","17,686 km",Diesel,,TS-08,['Auto']
https://www.cars24.com/buy-used-kia-sonet-2023-cars-hyderabad-10493374157/,2023 KIA SONET,Cars24 Owned Stock,₹8.37 lakh,"Bachupally, Hyderabad","1,15,608 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-renault-kiger-2021-cars-hyderabad-10469496132/,2021 Renault Kiger,Cars24 Owned Stock,₹4.38 lakh,"Kompally, Hyderabad","79,611 km",Petrol,Manual,TS-34,[]
https://www.cars24.com/buy-used-kia-sonet-2021-cars-hyderabad-10464478182/,2021 KIA SONET,Cars24 Owned Stock,₹8.65 lakh,"Uppal, Hyderabad","62,398 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-honda-mobilio-2014-cars-hyderabad-10451796115/,2014 Honda Mobilio,Cars24 Owned Stock,₹3.84 lakh,"Kompally, Hyderabad","1,39,119 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-mahindra-xuv300-2022-cars-hyderabad-10464493116/,2022 Mahindra XUV300,Cars24 Owned Stock,₹7.24 lakh,"GVK One Mall, Banjara Hills, Hyderabad, Telangana","1,16,841 km",Diesel,,TS-15,['Auto']
https://www.cars24.com/buy-used-tata-punch-2024-cars-hyderabad-10427471156/,2024 Tata PUNCH,Cars24 Owned Stock,₹6.42 lakh,"Kompally, Hyderabad","34,630 km",Petrol,Manual,TG-08,[]
